time,takeoff_count,total_ticks_on_surface,callsign,state,speed,is_delayed,itinerary_index,uncertainty_delayed_index,scheduler_delayed_index,takeoff,atgate_cnt
"09:24:30",52,1627,"UA5879-D","atGate",0.0,false,0,[],[],false,76
"09:24:30",52,1627,"UA1881-A","taxi",0,false,3,[],[],false,0
"09:24:30",52,1627,"UA5914-D","taxi",75.0,false,11,[],[],false,44
"09:24:30",52,1627,"UA948-D","pushback",0,false,2,[],[],false,1
"09:24:30",52,1627,"UA5249-D","atGate",0.0,false,0,[],[],false,60
"09:24:30",52,1627,"UA2-A","taxi",0,false,1,[],[],false,0
"09:24:30",52,1627,"UA1835-D","ramp",200.0,false,6,[],[],false,1
"09:24:30",52,1627,"UA5682-D","atGate",0.0,false,1,[],[],false,40
"09:24:30",52,1627,"UA784-D","atGate",0.0,false,0,[],[],false,32
"09:24:30",52,1627,"UA1725-D","pushback",100.0,false,2,[],[],false,1
"09:24:30",52,1627,"UA2229-D","atGate",0.0,false,0,[],[],false,28
"09:24:30",52,1627,"UA5933-D","atGate",0.0,false,0,[],[],false,24
"09:24:30",52,1627,"UA5632-D","atGate",0.0,false,0,[],[],false,22
"09:24:30",52,1627,"AA2691-D","taxi",0,false,6,[],[],false,1
"09:24:30",52,1627,"WS1521-D","ramp",200.0,false,10,[],[],false,1
"09:24:30",52,1627,"UA5766-D","pushback",0.0,false,2,[],[],false,1
"09:24:30",52,1627,"B61235-D","taxi",275.0,false,8,[],[],false,1
"09:24:30",52,1627,"AA1322-D","pushback",100.0,false,2,[],[],false,1
"09:24:30",52,1627,"UA5539-D","atGate",0.0,false,0,[],[],false,2
"09:25:00",52,1627,"UA256-A","taxi",0,false,3,[],[],false,0
"09:25:00",52,1627,"AC8839-D","taxi",350.0,false,25,[],[],false,1
"09:25:00",52,1627,"UA500-A","taxi",0,false,1,[],[],false,0
"09:25:00",52,1627,"UA618-A","taxi",350.0,false,4,[],[],false,0
"09:25:00",52,1627,"UA234-D","pushback",0,false,2,[],[],false,1
"09:25:00",52,1627,"UA639-D","taxi",300.0,false,11,[],[],false,1
"09:25:00",52,1627,"UA768-D","taxi",0,false,11,[],[],false,23
"09:25:00",52,1627,"UA1178-D","taxi",300.0,false,10,[],[],false,7
"09:25:00",52,1627,"UA5575-D","taxi",0,false,9,[],[],false,80
"09:25:00",52,1627,"UA5802-D","taxi",350.0,false,12,[],[],false,59
"09:25:00",52,1627,"UA759-A","taxi",0,false,4,[],[],false,0
"09:25:00",52,1627,"UA2096-D","taxi",350.0,false,10,[],[],false,3
"09:25:00",52,1627,"AS1219-A","taxi",0,false,4,[],[],false,0
"09:25:00",52,1627,"UA5445-D","ramp",0,false,3,[],[],false,1
"09:25:00",52,1627,"AA152-A","taxi",0,false,3,[],[],false,0
"09:25:00",52,1627,"UA1175-D","atGate",0.0,false,0,[],[],false,83
"09:25:00",52,1627,"UA5696-D","atGate",0,false,1,[],[],false,81
"09:25:00",52,1627,"UA1111-A","taxi",350.0,false,3,[],[],false,0
"09:25:00",52,1627,"UA5879-D","atGate",0.0,false,0,[],[],false,77
"09:25:00",52,1627,"UA1881-A","taxi",0,false,3,[],[],false,0
"09:25:00",52,1627,"UA5914-D","taxi",150.0,false,11,[],[],false,44
"09:25:00",52,1627,"UA948-D","pushback",0,false,2,[],[],false,1
"09:25:00",52,1627,"UA5249-D","atGate",0.0,false,0,[],[],false,61
"09:25:00",52,1627,"UA2-A","taxi",0,false,1,[],[],false,0
"09:25:00",52,1627,"UA1835-D","ramp",200.0,false,6,[],[],false,1
"09:25:00",52,1627,"UA5682-D","atGate",0.0,false,1,[],[],false,41
"09:25:00",52,1627,"UA784-D","atGate",0.0,false,0,[],[],false,33
"09:25:00",52,1627,"UA1725-D","ramp",97.18902876492781,false,3,[],[],false,1
"09:25:00",52,1627,"UA2229-D","atGate",0.0,false,0,[],[],false,29
"09:25:00",52,1627,"UA5933-D","atGate",0.0,false,0,[],[],false,25
"09:25:00",52,1627,"UA5632-D","atGate",0.0,false,0,[],[],false,23
"09:25:00",52,1627,"AA2691-D","taxi",0,false,6,[],[],false,1
"09:25:00",52,1627,"WS1521-D","ramp",200.0,false,11,[],[],false,1
"09:25:00",52,1627,"UA5766-D","pushback",75.0,false,2,[],[],false,1
"09:25:00",52,1627,"B61235-D","taxi",350.0,false,8,[],[],false,1
"09:25:00",52,1627,"AA1322-D","pushback",100.0,false,2,[],[],false,1
"09:25:00",52,1627,"UA5539-D","atGate",0.0,false,0,[],[],false,3
"09:25:00",52,1627,"AS1946-D","atGate",75.0,false,1,[],[],false,1
"09:25:30",52,1627,"UA256-A","taxi",0,false,3,[],[],false,0
"09:25:30",52,1627,"AC8839-D","taxi",350.0,false,27,[],[],false,1
"09:25:30",52,1627,"UA500-A","taxi",0,false,1,[],[],false,0
"09:25:30",52,1627,"UA618-A","taxi",350.0,false,4,[],[],false,0
"09:25:30",52,1627,"UA234-D","pushback",0,false,2,[],[],false,1
"09:25:30",52,1627,"UA639-D","taxi",350.0,false,11,[],[],false,1
"09:25:30",52,1627,"UA768-D","taxi",0,false,11,[],[],false,23
"09:25:30",52,1627,"UA1178-D","taxi",300.0,false,10,[],[],false,7
"09:25:30",52,1627,"UA5575-D","taxi",0,false,9,[],[],false,80
"09:25:30",52,1627,"UA5802-D","taxi",350.0,false,12,[],[],false,59
"09:25:30",52,1627,"UA759-A","taxi",0,false,4,[],[],false,0
"09:25:30",52,1627,"UA2096-D","taxi",350.0,false,10,[],[],false,3
"09:25:30",52,1627,"AS1219-A","taxi",0,false,4,[],[],false,0
"09:25:30",52,1627,"UA5445-D","ramp",0,false,3,[],[],false,1
"09:25:30",52,1627,"AA152-A","taxi",0,false,3,[],[],false,0
"09:25:30",52,1627,"UA1175-D","atGate",0.0,false,0,[],[],false,84
"09:25:30",52,1627,"UA5696-D","atGate",0,false,1,[],[],false,82
"09:25:30",52,1627,"UA1111-A","taxi",350.0,false,3,[],[],false,0
"09:25:30",52,1627,"UA5879-D","atGate",0.0,false,0,[],[],false,78
"09:25:30",52,1627,"UA1881-A","taxi",0,false,3,[],[],false,0
"09:25:30",52,1627,"UA5914-D","taxi",225.0,false,11,[],[],false,44
"09:25:30",52,1627,"UA948-D","pushback",0,false,2,[],[],false,1
"09:25:30",52,1627,"UA5249-D","atGate",0.0,false,0,[],[],false,62
"09:25:30",52,1627,"UA2-A","taxi",0,false,1,[],[],false,0
"09:25:30",52,1627,"UA1835-D","ramp",200.0,false,6,[],[],false,1
"09:25:30",52,1627,"UA5682-D","atGate",0.0,false,1,[],[],false,42
"09:25:30",52,1627,"UA784-D","atGate",0.0,false,0,[],[],false,34
"09:25:30",52,1627,"UA1725-D","taxi",93.97812198706714,false,4,[],[],false,1
"09:25:30",52,1627,"UA2229-D","atGate",0.0,false,0,[],[],false,30
"09:25:30",52,1627,"UA5933-D","atGate",0.0,false,0,[],[],false,26
"09:25:30",52,1627,"UA5632-D","atGate",0.0,false,0,[],[],false,24
"09:25:30",52,1627,"AA2691-D","taxi",0,false,6,[],[],false,1
"09:25:30",52,1627,"WS1521-D","ramp",200.0,false,12,[],[],false,1
"09:25:30",52,1627,"UA5766-D","ramp",150.0,false,4,[],[],false,1
"09:25:30",52,1627,"B61235-D","taxi",350.0,false,8,[],[],false,1
"09:25:30",52,1627,"AA1322-D","pushback",100.0,false,2,[],[],false,1
"09:25:30",52,1627,"UA5539-D","atGate",0.0,false,0,[],[],false,4
"09:25:30",52,1627,"AS1946-D","pushback",100.0,false,2,[],[],false,1
"09:26:00",52,1627,"UA256-A","taxi",0,false,3,[],[],false,0
"09:26:00",52,1627,"AC8839-D","taxi",350.0,false,27,[],[],false,1
"09:26:00",52,1627,"UA500-A","taxi",0,false,1,[],[],false,0
"09:26:00",52,1627,"UA618-A","taxi",350.0,false,4,[],[],false,0
"09:26:00",52,1627,"UA234-D","pushback",0,false,2,[],[],false,1
"09:26:00",52,1627,"UA639-D","taxi",0,false,12,[],[],false,1
"09:26:00",52,1627,"UA768-D","taxi",0,false,11,[],[],false,23
"09:26:00",52,1627,"UA1178-D","taxi",300.0,false,10,[],[],false,7
"09:26:00",52,1627,"UA5575-D","taxi",0,false,9,[],[],false,80
"09:26:00",52,1627,"UA5802-D","taxi",350.0,false,13,[],[],false,59
"09:26:00",52,1627,"UA759-A","taxi",0,false,4,[],[],false,0
"09:26:00",52,1627,"UA2096-D","taxi",350.0,false,10,[],[],false,3
"09:26:00",52,1627,"AS1219-A","taxi",0,false,4,[],[],false,0
"09:26:00",52,1627,"UA5445-D","ramp",0,false,3,[],[],false,1
"09:26:00",52,1627,"AA152-A","taxi",0,false,3,[],[],false,0
"09:26:00",52,1627,"UA1175-D","atGate",0.0,false,0,[],[],false,85
"09:26:00",52,1627,"UA5696-D","atGate",0,false,1,[],[],false,83
"09:26:00",52,1627,"UA1111-A","taxi",350.0,false,3,[],[],false,0
"09:26:00",52,1627,"UA5879-D","atGate",0.0,false,0,[],[],false,79
"09:26:00",52,1627,"UA1881-A","taxi",0,false,3,[],[],false,0
"09:26:00",52,1627,"UA5914-D","taxi",300.0,false,11,[],[],false,44
"09:26:00",52,1627,"UA948-D","pushback",0,false,2,[],[],false,1
"09:26:00",52,1627,"UA5249-D","atGate",0.0,false,0,[],[],false,63
"09:26:00",52,1627,"UA2-A","taxi",0,false,1,[],[],false,0
"09:26:00",52,1627,"UA1835-D","ramp",200.0,false,6,[],[],false,1
"09:26:00",52,1627,"UA5682-D","atGate",0.0,false,1,[],[],false,43
"09:26:00",52,1627,"UA784-D","atGate",0.0,false,0,[],[],false,35
"09:26:00",52,1627,"UA1725-D","taxi",90.26713359524565,false,4,[],[],false,1
"09:26:00",52,1627,"UA2229-D","atGate",0.0,false,0,[],[],false,31
"09:26:00",52,1627,"UA5933-D","atGate",0.0,false,0,[],[],false,27
"09:26:00",52,1627,"UA5632-D","atGate",0.0,false,0,[],[],false,25
"09:26:00",52,1627,"AA2691-D","taxi",0,false,6,[],[],false,1
"09:26:00",52,1627,"WS1521-D","ramp",200.0,false,12,[],[],false,1
"09:26:00",52,1627,"UA5766-D","ramp",200.0,false,6,[],[],false,1
"09:26:00",52,1627,"B61235-D","taxi",350.0,false,8,[],[],false,1
"09:26:00",52,1627,"AA1322-D","pushback",100.0,false,2,[],[],false,1
"09:26:00",52,1627,"UA5539-D","atGate",0.0,false,0,[],[],false,5
"09:26:00",52,1627,"AS1946-D","pushback",100.0,false,2,[],[],false,1
"09:26:00",52,1627,"UA5987-D","atGate",0.0,false,0,[],[],false,1
"09:26:30",52,1627,"UA256-A","taxi",0,false,3,[],[],false,0
"09:26:30",52,1627,"AC8839-D","taxi",350.0,false,32,[],[],false,1
"09:26:30",52,1627,"UA500-A","taxi",0,false,1,[],[],false,0
"09:26:30",52,1627,"UA618-A","taxi",350.0,false,4,[],[],false,0
"09:26:30",52,1627,"UA234-D","pushback",0,false,2,[],[],false,1
"09:26:30",52,1627,"UA639-D","taxi",0,false,12,[],[],false,1
"09:26:30",52,1627,"UA768-D","taxi",0,false,11,[],[],false,23
"09:26:30",52,1627,"UA1178-D","taxi",300.0,false,10,[],[],false,7
"09:26:30",52,1627,"UA5575-D","taxi",0,false,9,[],[],false,80
"09:26:30",52,1627,"UA5802-D","taxi",350.0,false,14,[],[],false,59
"09:26:30",52,1627,"UA759-A","taxi",0,false,4,[],[],false,0
"09:26:30",52,1627,"UA2096-D","taxi",350.0,false,10,[],[],false,3
"09:26:30",52,1627,"AS1219-A","taxi",0,false,4,[],[],false,0
"09:26:30",52,1627,"UA5445-D","ramp",0,false,3,[],[],false,1
"09:26:30",52,1627,"AA152-A","taxi",0,false,3,[],[],false,0
"09:26:30",52,1627,"UA1175-D","atGate",0.0,false,0,[],[],false,86
"09:26:30",52,1627,"UA5696-D","atGate",0,false,1,[],[],false,84
"09:26:30",52,1627,"UA1111-A","taxi",350.0,false,3,[],[],false,0
"09:26:30",52,1627,"UA5879-D","atGate",0.0,false,0,[],[],false,80
"09:26:30",52,1627,"UA1881-A","taxi",0,false,3,[],[],false,0
"09:26:30",52,1627,"UA5914-D","taxi",350.0,false,12,[],[],false,44
"09:26:30",52,1627,"UA948-D","pushback",0,false,2,[],[],false,1
"09:26:30",52,1627,"UA5249-D","atGate",0.0,false,0,[],[],false,64
"09:26:30",52,1627,"UA2-A","taxi",0,false,1,[],[],false,0
"09:26:30",52,1627,"UA1835-D","ramp",200.0,false,6,[],[],false,1
"09:26:30",52,1627,"UA5682-D","atGate",0.0,false,1,[],[],false,44
"09:26:30",52,1627,"UA784-D","atGate",0.0,false,0,[],[],false,36
"09:26:30",52,1627,"UA1725-D","taxi",0,false,4,[],[],false,1
"09:26:30",52,1627,"UA2229-D","atGate",0.0,false,0,[],[],false,32
"09:26:30",52,1627,"UA5933-D","atGate",0.0,false,0,[],[],false,28
"09:26:30",52,1627,"UA5632-D","atGate",0.0,false,0,[],[],false,26
"09:26:30",52,1627,"AA2691-D","taxi",0.0,false,6,[],[],false,1
"09:26:30",52,1627,"WS1521-D","ramp",200.0,false,12,[],[],false,1
"09:26:30",52,1627,"UA5766-D","ramp",200.0,false,8,[],[],false,1
"09:26:30",52,1627,"B61235-D","taxi",350.0,false,8,[],[],false,1
"09:26:30",52,1627,"AA1322-D","pushback",100.0,false,2,[],[],false,1
"09:26:30",52,1627,"UA5539-D","atGate",0.0,false,0,[],[],false,6
"09:26:30",52,1627,"AS1946-D","pushback",100.0,false,2,[],[],false,1
"09:26:30",52,1627,"UA5987-D","atGate",0.0,false,0,[],[],false,2
"09:27:00",52,1627,"UA256-A","taxi",0,false,3,[],[],false,0
"09:27:00",52,1627,"AC8839-D","stop",350.0,false,34,[],[],false,1
"09:27:00",52,1627,"UA500-A","taxi",0,false,1,[],[],false,0
"09:27:00",52,1627,"UA618-A","taxi",350.0,false,4,[],[],false,0
"09:27:00",52,1627,"UA234-D","pushback",0,false,2,[],[],false,1
"09:27:00",52,1627,"UA639-D","taxi",0,false,12,[],[],false,1
"09:27:00",52,1627,"UA768-D","taxi",0,false,11,[],[],false,23
"09:27:00",52,1627,"UA1178-D","taxi",300.0,false,10,[],[],false,7
"09:27:00",52,1627,"UA5575-D","taxi",0,false,9,[],[],false,80
"09:27:00",52,1627,"UA5802-D","taxi",350.0,false,15,[],[],false,59
"09:27:00",52,1627,"UA759-A","taxi",0,false,4,[],[],false,0
"09:27:00",52,1627,"UA2096-D","taxi",350.0,false,10,[],[],false,3
"09:27:00",52,1627,"AS1219-A","taxi",0,false,4,[],[],false,0
"09:27:00",52,1627,"UA5445-D","ramp",0,false,3,[],[],false,1
"09:27:00",52,1627,"AA152-A","taxi",0,false,3,[],[],false,0
"09:27:00",52,1627,"UA1175-D","atGate",0.0,false,0,[],[],false,87
"09:27:00",52,1627,"UA5696-D","atGate",0,false,1,[],[],false,85
"09:27:00",52,1627,"UA1111-A","taxi",350.0,false,3,[],[],false,0
"09:27:00",52,1627,"UA5879-D","atGate",0.0,false,0,[],[],false,81
"09:27:00",52,1627,"UA1881-A","taxi",0,false,3,[],[],false,0
"09:27:00",52,1627,"UA5914-D","taxi",350.0,false,12,[],[],false,44
"09:27:00",52,1627,"UA948-D","pushback",0,false,2,[],[],false,1
"09:27:00",52,1627,"UA5249-D","atGate",0.0,false,0,[],[],false,65
"09:27:00",52,1627,"UA2-A","taxi",0,false,1,[],[],false,0
"09:27:00",52,1627,"UA1835-D","ramp",200.0,false,6,[],[],false,1
"09:27:00",52,1627,"UA5682-D","atGate",0.0,false,1,[],[],false,45
"09:27:00",52,1627,"UA784-D","atGate",0.0,false,0,[],[],false,37
"09:27:00",52,1627,"UA1725-D","taxi",0,false,4,[],[],false,1
"09:27:00",52,1627,"UA2229-D","atGate",0.0,false,0,[],[],false,33
"09:27:00",52,1627,"UA5933-D","atGate",0.0,false,0,[],[],false,29
"09:27:00",52,1627,"UA5632-D","atGate",0.0,false,0,[],[],false,27
"09:27:00",52,1627,"AA2691-D","taxi",75.0,false,6,[],[],false,1
"09:27:00",52,1627,"WS1521-D","ramp",200.0,false,12,[],[],false,1
"09:27:00",52,1627,"UA5766-D","taxi",275.0,false,9,[],[],false,1
"09:27:00",52,1627,"B61235-D","taxi",350.0,false,9,[],[],false,1
"09:27:00",52,1627,"AA1322-D","pushback",96.69876774183123,false,2,[],[],false,1
"09:27:00",52,1627,"UA5539-D","atGate",0.0,false,0,[],[],false,7
"09:27:00",52,1627,"AS1946-D","pushback",0,false,2,[],[],false,1
"09:27:00",52,1627,"UA5987-D","atGate",0.0,false,0,[],[],false,3
"09:27:00",52,1627,"DL546-D","atGate",75.0,false,1,[],[],false,1
"09:27:30",53,1678,"UA256-A","taxi",0,false,3,[],[],false,0
"09:27:30",53,1678,"UA500-A","taxi",0,false,1,[],[],false,0
"09:27:30",53,1678,"UA618-A","taxi",350.0,false,4,[],[],false,0
"09:27:30",53,1678,"UA234-D","pushback",0,false,2,[],[],false,1
"09:27:30",53,1678,"UA639-D","taxi",0,false,12,[],[],false,1
"09:27:30",53,1678,"UA768-D","taxi",0,false,11,[],[],false,23
"09:27:30",53,1678,"UA1178-D","taxi",0,false,10,[],[],false,7
"09:27:30",53,1678,"UA5575-D","taxi",0,false,9,[],[],false,80
"09:27:30",53,1678,"UA5802-D","taxi",350.0,false,15,[],[],false,59
"09:27:30",53,1678,"UA759-A","taxi",0,false,4,[],[],false,0
"09:27:30",53,1678,"UA2096-D","taxi",350.0,false,10,[],[],false,3
"09:27:30",53,1678,"AS1219-A","taxi",0,false,4,[],[],false,0
"09:27:30",53,1678,"UA5445-D","ramp",0,false,3,[],[],false,1
"09:27:30",53,1678,"AA152-A","taxi",0,false,3,[],[],false,0
"09:27:30",53,1678,"UA1175-D","atGate",0.0,false,0,[],[],false,88
"09:27:30",53,1678,"UA5696-D","atGate",0,false,1,[],[],false,86
"09:27:30",53,1678,"UA1111-A","taxi",350.0,false,3,[],[],false,0
"09:27:30",53,1678,"UA5879-D","atGate",0.0,false,0,[],[],false,82
"09:27:30",53,1678,"UA1881-A","taxi",0,false,3,[],[],false,0
"09:27:30",53,1678,"UA5914-D","taxi",350.0,false,13,[],[],false,44
"09:27:30",53,1678,"UA948-D","pushback",0,false,2,[],[],false,1
"09:27:30",53,1678,"UA5249-D","atGate",0.0,false,0,[],[],false,66
"09:27:30",53,1678,"UA2-A","taxi",0,false,1,[],[],false,0
"09:27:30",53,1678,"UA1835-D","ramp",200.0,false,6,[],[],false,1
"09:27:30",53,1678,"UA5682-D","atGate",0.0,false,1,[],[],false,46
"09:27:30",53,1678,"UA784-D","atGate",0.0,false,0,[],[],false,38
"09:27:30",53,1678,"UA1725-D","taxi",0,false,4,[],[],false,1
"09:27:30",53,1678,"UA2229-D","atGate",0.0,false,0,[],[],false,34
"09:27:30",53,1678,"UA5933-D","atGate",0.0,false,0,[],[],false,30
"09:27:30",53,1678,"UA5632-D","atGate",0.0,false,0,[],[],false,28
"09:27:30",53,1678,"AA2691-D","taxi",150.0,false,6,[],[],false,1
"09:27:30",53,1678,"WS1521-D","ramp",200.0,false,12,[],[],false,1
"09:27:30",53,1678,"UA5766-D","taxi",350.0,false,10,[],[],false,1
"09:27:30",53,1678,"B61235-D","taxi",350.0,false,12,[],[],false,1
"09:27:30",53,1678,"AA1322-D","ramp",171.69876774183123,false,3,[],[],false,1
"09:27:30",53,1678,"UA5539-D","atGate",0.0,false,0,[],[],false,8
"09:27:30",53,1678,"AS1946-D","pushback",0,false,2,[],[],false,1
"09:27:30",53,1678,"UA5987-D","atGate",0.0,false,0,[],[],false,4
"09:27:30",53,1678,"DL546-D","pushback",100.0,false,2,[],[],false,1
"09:27:30",53,1678,"AC8839-D","stop",350.0,false,34,[],[],true,1
"09:28:00",53,1678,"UA256-A","taxi",0,false,3,[],[],false,0
"09:28:00",53,1678,"UA500-A","taxi",0,false,1,[],[],false,0
"09:28:00",53,1678,"UA618-A","taxi",350.0,false,4,[],[],false,0
"09:28:00",53,1678,"UA234-D","pushback",0,false,2,[],[],false,1
"09:28:00",53,1678,"UA639-D","taxi",0,false,12,[],[],false,1
"09:28:00",53,1678,"UA768-D","taxi",0,false,11,[],[],false,23
"09:28:00",53,1678,"UA1178-D","taxi",0,false,10,[],[],false,7
"09:28:00",53,1678,"UA5575-D","taxi",0,false,9,[],[],false,80
"09:28:00",53,1678,"UA5802-D","taxi",350.0,false,17,[],[],false,59
"09:28:00",53,1678,"UA759-A","taxi",0,false,4,[],[],false,0
"09:28:00",53,1678,"UA2096-D","taxi",350.0,false,10,[],[],false,3
"09:28:00",53,1678,"AS1219-A","taxi",0,false,4,[],[],false,0
"09:28:00",53,1678,"UA5445-D","ramp",0,false,3,[],[],false,1
"09:28:00",53,1678,"AA152-A","taxi",0,false,3,[],[],false,0
"09:28:00",53,1678,"UA1175-D","atGate",0.0,false,0,[],[],false,89
"09:28:00",53,1678,"UA5696-D","atGate",0,false,1,[],[],false,87
"09:28:00",53,1678,"UA1111-A","taxi",350.0,false,3,[],[],false,0
"09:28:00",53,1678,"UA5879-D","atGate",0.0,false,0,[],[],false,83
"09:28:00",53,1678,"UA1881-A","taxi",0,false,3,[],[],false,0
"09:28:00",53,1678,"UA5914-D","taxi",350.0,false,13,[],[],false,44
"09:28:00",53,1678,"UA948-D","pushback",0,false,2,[],[],false,1
"09:28:00",53,1678,"UA5249-D","atGate",0.0,false,0,[],[],false,67
"09:28:00",53,1678,"UA2-A","taxi",0,false,1,[],[],false,0
"09:28:00",53,1678,"UA1835-D","ramp",200.0,false,6,[],[],false,1
"09:28:00",53,1678,"UA5682-D","atGate",0.0,false,1,[],[],false,47
"09:28:00",53,1678,"UA784-D","atGate",0.0,false,0,[],[],false,39
"09:28:00",53,1678,"UA1725-D","taxi",0,false,4,[],[],false,1
"09:28:00",53,1678,"UA2229-D","atGate",0.0,false,0,[],[],false,35
"09:28:00",53,1678,"UA5933-D","atGate",0.0,false,0,[],[],false,31
"09:28:00",53,1678,"UA5632-D","atGate",0.0,false,0,[],[],false,29
"09:28:00",53,1678,"AA2691-D","taxi",225.0,false,8,[],[],false,1
"09:28:00",53,1678,"WS1521-D","ramp",195.83663647197682,false,12,[],[],false,1
"09:28:00",53,1678,"UA5766-D","taxi",350.0,false,10,[],[],false,1
"09:28:00",53,1678,"B61235-D","taxi",350.0,false,13,[],[],false,1
"09:28:00",53,1678,"AA1322-D","ramp",200.0,false,6,[],[],false,1
"09:28:00",53,1678,"UA5539-D","atGate",0.0,false,0,[],[],false,9
"09:28:00",53,1678,"AS1946-D","pushback",0,false,2,[],[],false,1
"09:28:00",53,1678,"UA5987-D","atGate",0.0,false,0,[],[],false,5
"09:28:00",53,1678,"DL546-D","pushback",100.0,false,2,[],[],false,1
"09:28:30",53,1678,"UA256-A","taxi",0,false,3,[],[],false,0
"09:28:30",53,1678,"UA500-A","taxi",0,false,1,[],[],false,0
"09:28:30",53,1678,"UA618-A","taxi",350.0,false,4,[],[],false,0
"09:28:30",53,1678,"UA234-D","pushback",0,false,2,[],[],false,1
"09:28:30",53,1678,"UA639-D","taxi",0,false,12,[],[],false,1
"09:28:30",53,1678,"UA768-D","taxi",0,false,11,[],[],false,23
"09:28:30",53,1678,"UA1178-D","taxi",0,false,10,[],[],false,7
"09:28:30",53,1678,"UA5575-D","taxi",0.0,false,9,[],[],false,80
"09:28:30",53,1678,"UA5802-D","taxi",350.0,false,19,[],[],false,59
"09:28:30",53,1678,"UA759-A","taxi",0,false,4,[],[],false,0
"09:28:30",53,1678,"UA2096-D","taxi",350.0,false,10,[],[],false,3
"09:28:30",53,1678,"AS1219-A","taxi",0,false,4,[],[],false,0
"09:28:30",53,1678,"UA5445-D","ramp",0,false,3,[],[],false,1
"09:28:30",53,1678,"AA152-A","taxi",0,false,3,[],[],false,0
"09:28:30",53,1678,"UA1175-D","atGate",0.0,false,0,[],[],false,90
"09:28:30",53,1678,"UA5696-D","atGate",0,false,1,[],[],false,88
"09:28:30",53,1678,"UA1111-A","taxi",350.0,false,3,[],[],false,0
"09:28:30",53,1678,"UA5879-D","atGate",0.0,false,0,[],[],false,84
"09:28:30",53,1678,"UA1881-A","taxi",0,false,3,[],[],false,0
"09:28:30",53,1678,"UA5914-D","taxi",350.0,false,13,[],[],false,44
"09:28:30",53,1678,"UA948-D","pushback",0,false,2,[],[],false,1
"09:28:30",53,1678,"UA5249-D","atGate",0.0,false,0,[],[],false,68
"09:28:30",53,1678,"UA2-A","taxi",0,false,1,[],[],false,0
"09:28:30",53,1678,"UA1835-D","ramp",200.0,false,6,[],[],false,1
"09:28:30",53,1678,"UA5682-D","atGate",0.0,false,1,[],[],false,48
"09:28:30",53,1678,"UA784-D","atGate",0.0,false,0,[],[],false,40
"09:28:30",53,1678,"UA1725-D","taxi",0,false,4,[],[],false,1
"09:28:30",53,1678,"UA2229-D","atGate",0.0,false,0,[],[],false,36
"09:28:30",53,1678,"UA5933-D","atGate",0.0,false,0,[],[],false,32
"09:28:30",53,1678,"UA5632-D","atGate",0.0,false,0,[],[],false,30
"09:28:30",53,1678,"AA2691-D","taxi",225.0,false,8,[],[],false,1
"09:28:30",53,1678,"WS1521-D","ramp",192.4252478982605,false,12,[],[],false,1
"09:28:30",53,1678,"UA5766-D","taxi",350.0,false,10,[],[],false,1
"09:28:30",53,1678,"B61235-D","stop",350.0,false,15,[],[],false,1
"09:28:30",53,1678,"AA1322-D","taxi",275.0,false,8,[],[],false,1
"09:28:30",53,1678,"UA5539-D","atGate",0.0,false,0,[],[],false,10
"09:28:30",53,1678,"AS1946-D","pushback",0,false,2,[],[],false,1
"09:28:30",53,1678,"UA5987-D","atGate",0.0,false,0,[],[],false,6
"09:28:30",53,1678,"DL546-D","pushback",100.0,false,2,[],[],false,1
"09:29:00",54,1693,"UA256-A","taxi",0,false,3,[],[],false,0
"09:29:00",54,1693,"UA500-A","taxi",0,false,1,[],[],false,0
"09:29:00",54,1693,"UA618-A","taxi",350.0,false,4,[],[],false,0
"09:29:00",54,1693,"UA234-D","pushback",0,false,2,[],[],false,1
"09:29:00",54,1693,"UA639-D","taxi",0,false,12,[],[],false,1
"09:29:00",54,1693,"UA768-D","taxi",0,false,11,[],[],false,23
"09:29:00",54,1693,"UA1178-D","taxi",0,false,10,[],[],false,7
"09:29:00",54,1693,"UA5575-D","taxi",0.0,false,9,[],[],false,80
"09:29:00",54,1693,"UA5802-D","taxi",350.0,false,19,[],[],false,59
"09:29:00",54,1693,"UA759-A","taxi",0,false,4,[],[],false,0
"09:29:00",54,1693,"UA2096-D","taxi",350.0,false,10,[],[],false,3
"09:29:00",54,1693,"AS1219-A","taxi",0,false,4,[],[],false,0
"09:29:00",54,1693,"UA5445-D","ramp",0,false,3,[],[],false,1
"09:29:00",54,1693,"AA152-A","taxi",0,false,3,[],[],false,0
"09:29:00",54,1693,"UA1175-D","atGate",0.0,false,0,[],[],false,91
"09:29:00",54,1693,"UA5696-D","atGate",0,false,1,[],[],false,89
"09:29:00",54,1693,"UA1111-A","taxi",350.0,false,3,[],[],false,0
"09:29:00",54,1693,"UA5879-D","atGate",0.0,false,0,[],[],false,85
"09:29:00",54,1693,"UA1881-A","taxi",0,false,3,[],[],false,0
"09:29:00",54,1693,"UA5914-D","taxi",350.0,false,13,[],[],false,44
"09:29:00",54,1693,"UA948-D","pushback",0,false,2,[],[],false,1
"09:29:00",54,1693,"UA5249-D","atGate",0.0,false,0,[],[],false,69
"09:29:00",54,1693,"UA2-A","taxi",0,false,1,[],[],false,0
"09:29:00",54,1693,"UA1835-D","ramp",200.0,false,6,[],[],false,1
"09:29:00",54,1693,"UA5682-D","atGate",0.0,false,1,[],[],false,49
"09:29:00",54,1693,"UA784-D","atGate",0.0,false,0,[],[],false,41
